Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:42:53																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
BFBLH6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	87.840.000	2.160.000	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLH7    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'007	Não	Registrado	BRDBENDBS0F3	CVM/SRE/DEB-2007/024	24/07/2007	CVM/SRE/PRO-2007/006	24/07/2007	01/07/2007	01/03/2035	 - - - - - - 		01/07/2012	-	03/07/2017	RCA	12/07/2007			Escritural	Subordinada	Simples	91.000.000	0	0	79.139.134	11.860.866	0	0	0,	0	0,	0	R$	10,000,000	R$	16,684,686	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLH8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'008	Não	Registrado	BRDBENDBS0G1	CVM/SRE/DEB-2008/004	24/01/2008	CVM/SRE/PRO-2007/006	24/07/2007	01/12/2007	01/03/2035	 - - - - - - 		01/12/2007	-	-	RCA	21/12/2007			Escritural	Subordinada	Simples	90.000.000	0	0	85.089.615	4.910.385	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLI6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	79.806.268	10.193.732	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLI7    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'007	Não	Registrado	BRDBENDBS0F3	CVM/SRE/DEB-2007/024	24/07/2007	CVM/SRE/PRO-2007/006	24/07/2007	01/07/2007	01/03/2035	 - - - - - - 		01/07/2012	-	-	RCA	12/07/2007			Escritural	Subordinada	Simples	91.000.000	0	0	79.511.682	11.488.318	0	0	0,	0	0,	0	R$	10,000,000	R$	16,684,686	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLI8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'008	Não	Registrado	BRDBENDBS0G1	CVM/SRE/DEB-2008/004	24/01/2008	CVM/SRE/PRO-2007/006	24/07/2007	01/12/2007	01/03/2035	 - - - - - - 		01/12/2007	-	-	RCA	21/12/2007			Escritural	Subordinada	Simples	90.000.000	0	0	85.614.548	4.385.452	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLJ6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	81.430.389	8.569.611	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLJ7    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'007	Não	Registrado	BRDBENDBS0F3	CVM/SRE/DEB-2007/024	24/07/2007	CVM/SRE/PRO-2007/006	24/07/2007	01/07/2007	01/03/2035	 - - - - - - 		01/07/2012	-	03/07/2017	RCA	12/07/2007			Escritural	Subordinada	Simples	91.000.000	0	0	83.083.549	7.916.451	0	0	0,	0	0,	0	R$	10,000,000	R$	16,684,686	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLJ8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'008	Não	Registrado	BRDBENDBS0G1	CVM/SRE/DEB-2008/004	24/01/2008	CVM/SRE/PRO-2007/006	24/07/2007	01/12/2007	01/03/2035	 - - - - - - 		01/12/2007	-	-	RCA	21/12/2007			Escritural	Subordinada	Simples	90.000.000	0	0	90.000.000	0	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLK6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	83.946.366	6.053.634	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLK7    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'007	Não	Registrado	BRDBENDBS0F3	CVM/SRE/DEB-2007/024	24/07/2007	CVM/SRE/PRO-2007/006	24/07/2007	01/07/2007	01/03/2035	 - - - - - - 		01/07/2012	-	03/07/2017	RCA	12/07/2007			Escritural	Subordinada	Simples	90.000.000	0	0	87.980.172	2.019.828	0	0	0,	0	0,	0	R$	10,000,000	R$	16,684,686	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLK8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'008	Não	Registrado	BRDBENDBS0G1	CVM/SRE/DEB-2008/004	24/01/2008	CVM/SRE/PRO-2007/006	24/07/2007	01/12/2007	01/03/2035	 - - - - - - 		01/12/2007	-	-	RCA	21/12/2007			Escritural	Subordinada	Simples	90.000.000	0	0	79.099.999	10.900.001	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLL6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	86.000.000	4.000.000	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLL8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'008	Não	Registrado	BRDBENDBS0G1	CVM/SRE/DEB-2008/004	24/01/2008	CVM/SRE/PRO-2007/006	24/07/2007	01/12/2007	01/03/2035	 - - - - - - 		01/12/2007	-	-	RCA	21/12/2007			Escritural	Subordinada	Simples	10.000.000	0	0	9.999.999	1	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLM6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	83.497.000	6.503.000	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLN6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	86.501.000	3.499.000	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLO6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	85.080.000	4.920.000	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLP6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	90.000.000	0,	0,	81.905.000	8.095.000	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BFBLQ6    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'006	Não	Registrado	BRDBENDBS0E6	CVM/SRE/DEB-2006/025	26/07/2006			01/07/2006	01/03/2035	 - - - - - - 		01/07/2011	-	-	RCA	04/07/2006			Escritural	Subordinada	Simples	60.000.000	0,	0,	55.753.270	4.246.730	0	0	0,	0	0,	0	R$	10,000,000	R$	17,068,445	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
BISA11    	BROOKFIELD INCORPORACOES S/A	'UNI	'001	ND	Excluído	BRBISADBS000	CVM/SRE/DEB/2009/017	28/09/2009			01/09/2009	01/09/2013	VENCIMENTO		01/09/2009	-	-	RCA	11/08/2009			Escritural	Quirografária	Simples	1	0,	0,	1	0	0	0	0	0	0	0	R$	100.000.000,000000	R$	60.314.134,519055	02/09/2013	IPCA	Correção Monetária	Não Padrão - SND		-	   	0,00	0,000	-	10,2500% a.a 252 dias		500,000	-	MES	01/09/2012		Percentual fixo sobre o valor nominal de emissão em períodos uniformes															0,0000	0	-	-	-							BANCO BRADESCO S/A	SLW CVC LTDA	BANCO BRADESCO S/A	BANCO BTG PACTUAL S/A	7.70056E+12	N	 n 	
BISA12    	BROOKFIELD INCORPORACOES S/A	'001	'002	ND	Excluído	BRBISADBS018	CVM/SRE/DEB/2010/003	27/01/2010			15/01/2010	15/01/2014	VENCIMENTO		15/01/2010	-	-	RCA	18/11/2009	RCA	10/12/2009	Escritural	Quirografária	Simples	28.466	0	0	0	0	28.466	0	0,	0	0,	0	R$	10.000,000000	R$	5.000,000000	15/01/2014	DI	Integrante de Juros	Padrão - SND		DU	   	100,00	0,000	-			500,000	12	MES	15/01/2013	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	20,000	252	6	MES	15/07/2010	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO SANTANDER BRASIL S.A.	7.70056E+12	N	 n 	
BISA22    	BROOKFIELD INCORPORACOES S/A	'002	'002	ND	Excluído	BRBISADBS026	CVM/SRE/DEB/2010/004	27/01/2010			15/01/2010	15/01/2016	VENCIMENTO		15/01/2010	-	-	RCA	18/11/2009	RCA	10/12/2009	Escritural	Quirografária	Simples	8.14	0	0	0	0	8.14	0	0,	0	0,	0	R$	10.000,000000	R$	7.444,962169	15/01/2016	IPCA	Correção Monetária	Padrão - SND	15	-	   	0,00	0,000	-			500,000	12	MES	15/01/2015	-	Percentual fixo sobre o valor nominal atualizado em períodos uniformes	95,000	252	12	MES	15/01/2011	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PENTAGONO S/A DTVM	BANCO BRADESCO S/A	BANCO SANTANDER BRASIL S.A.	7.70056E+12	N	 n 	
BKEM14    	BRASKEM S/A	'UNI	'014	Não	Excluído	BRBRKMDBS060	CVM/SRE/DEB-2006/034	22/09/2006			01/09/2006	01/09/2011	VENCIMENTO	05/09/2011	01/09/2006	25/09/2006	-	RCA	02/08/2006	RCA	14/09/2006	Escritural	Quirografária	Simples	50	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	02/09/2011	DI	Integrante de Juros	Padrão - SND	0	DU	   	103,50	0,000	-			0,0000	0	-	-	-	-	0,0000	0	6	MES	01/03/2007	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO DO BRASIL S/A	SLW CVC LTDA.	BANCO DO BRASIL S/A	BB BCO DE INVESTIMENTO S/A	4.21504E+13	N	 n 	
BNDP12    	BNDES PARTICIPACOES S/A - BNDESPAR	'UNI	'002	Não	Excluído	BRBNDPDBS026	CVM/SRE/DEB-2006/047	19/12/2006	CVM/SRE/PRO-2006/011	19/12/2006	01/12/2006	15/01/2012	VENCIMENTO	18/01/2012	20/12/2006	20/12/2006	-	RCA	21/09/2006	   		Escritural	Quirografária	Simples	500	100	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	17/01/2012	IPCA	Correção Monetária	Padrão - SND	15	DU	   	0,00	0,000	-			0,0000	0	-	-	-	-	60,000	252	12	MES	15/01/2009	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A                                 	BANCO BRADESCO S/A	3.83281E+11	N	 n 	
BNDP14    	BNDES PARTICIPACOES S/A - BNDESPAR	'001	'004	ND	Excluído	BRBNDPDBS059	CVM/SRE/DEB/2009/023	16/12/2009	CVM/SRE/PRO-2008/007	29/07/2008	01/12/2009	01/01/2013	VENCIMENTO	04/01/2013	17/12/2009	17/12/2009	-	RCA	20/10/2009	   		Escritural	Quirografária	Simples	640	112	28	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		PREFIXADO	-	Padrão - SND	0	DU	   	0,00	0,000	-			0,0000	0	-	-	-	-	127,400	252	37	MES	01/01/2013	Útil	Exponencial	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA	ITAU CORRETORA DE VALORES S/A                     	BB BCO DE INVESTIMENTO S/A	3.83281E+11	N	 n 	
