Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:39:27																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
ENMA12    	COMPANHIA ENERGETICA DO MARANHAO - CEMAR	'UNI	'002	Não	Excluído	BRENMADBP003	CVM/SRE/DCA-2004/002	10/09/2004			16/09/2004	16/09/2009	RESGATE TOTAL ANTECIPADO	30/04/2007	20/09/2004	20/09/2004	-	AGE	30/04/2004	RCA	25/08/2004	Escritural	Flutuante	Conversível	73.642	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	30/04/2007	PREFIXADO	-	Não Padrão - SND	0	DU	   	0,00	0,000	-	12,0000% a.a 252 dias		0,6533	-	MES	15/10/2004		Percentual fixo sobre o valor nominal de emissão em períodos uniformes															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SIMPLIFIC PAVARINI DTVM LTDA	ITAU UNIBANCO S/A	BANCO BTG PACTUAL S/A	6.27279E+12	N	 n 	
ENPP12    	AES TIETE ENERGIA S/A	'UNI	'002	Não	Excluído	BRENGPDBS056	CVM/SRE/DEB-2005/040	25/07/2005			30/06/2005	30/04/2012	RESGATE TOTAL ANTECIPADO	30/10/2006	30/06/2005	10/08/2005	-	AGE	06/07/2005	RCA	06/07/2005	Escritural	Real	Simples	19	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	01/11/2006	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			0,0000	0	MES	-	-	Percentual variável sobre o valor nominal de emissão em períodos não uniformes	30,000	252	6	MES	31/10/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	4.12856E+12	N	 n 	
FBDP11    	FIBRA DUPONT SUDAMERICA S/A	'UNI	'001	Sim	Excluído	BRFBDPDBS014	CVM/SRE/DEB-2000/030	25/10/2000			29/09/2000	29/09/2003	VENCIMENTO		29/09/2000	31/10/2000	-	AGE	04/08/2000	   	29/09/2000	Escritural	Flutuante	Simples	1.2	0	0	0	0	0	0	0	0	0	0	R$	50.000,000000	R$	0,000000	30/09/2003	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	10,000	252	6	MES	29/03/2001	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	SCOTIABANK BRASIL S/A BANCO MULTIPLO	21096000174	N	 n 	
FBRA13    	FERTIBRAS S.A	'UNI	'003	Não	Excluído	BRFBRADBS008	CVM/SRE/DEB-2003/021	10/12/2003			01/10/2003	01/10/2006	VENCIMENTO		01/10/2003	12/12/2003	-	AGE	27/10/2003	   		Escritural	Real	Simples	6.5	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	01/10/2006	DI	Integrante de Juros	Não Padrão - SND	0	DU	   	100,00	0,000	-	2,5000% a.a 252 dias		250,000	-	MES	01/04/2005		Percentual fixo sobre o valor nominal de emissão em períodos uniformes															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.14421E+13	N	 n 	
FBRA14    	FERTIBRAS S.A	'UNI	'004	Não	Excluído	BRFBRADBS016	CVM/SRE/DEB-2005/051	21/10/2005			05/09/2005	05/09/2010	CANCELAMENTO	18/12/2007	05/09/2005	24/10/2005	-	AGE	26/09/2005	RCA	27/09/2005	Escritural	Real	Simples	9	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	17/12/2007	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			166,600	6	MES	05/03/2008	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	14,500	252	6	MES	05/03/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.14421E+13	N	 n 	
FFNB15    	ALL - AMERICA LATINA  LOGISTICA MALHA NORTE S/A	'001	'005	Não	Excluído	BRFRRNDBS007	CVM/SRE/DEB-2004/007	17/03/2004			03/12/2003	03/12/2009	VENCIMENTO	07/12/2009	30/06/2006	22/03/2004	-	AGE	22/09/2003	AGE	19/12/2003	Nominativa	Quirografária	Simples	6	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	03/12/2009	DI	Integrante de Juros	Não Padrão - SND	0	DU	   	100,00	0,000	-	1,5000% a.a 252 dias		250,000	-	MES	03/12/2006		Percentual fixo sobre o valor nominal de emissão em períodos uniformes															0,0000	0	-	-	-							BANCO DO BRASIL S/A	PLANNER CV S/A	 SEM INSTITUIÇÃO DEPOSITÁRIA	BANCO BRASCAN S/A	2.49625E+13	N	 n 	
FFNB25    	ALL - AMERICA LATINA  LOGISTICA MALHA NORTE S/A	'002	'005	Não	Excluído	BRFRRNDBS015	CVM/SRE/DEB-2004/008	17/03/2004			03/12/2003	03/12/2009	VENCIMENTO	07/12/2009	03/12/2003	22/03/2004	-	AGE	22/09/2003	AGE	19/12/2003	Nominativa	Quirografária	Simples	12	0,	0,	0	0	0	1.558	0	0	0	0	R$	10.000,000000	R$	0,000000	04/12/2009	DI	Integrante de Juros	Padrão - SND	0	DU	   	122,00	0,000	-			250,000	12	MES	03/12/2006	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	0,0000	0	6	MES	03/12/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO DO BRASIL S/A	PLANNER CV S/A	 SEM INSTITUIÇÃO DEPOSITÁRIA	BANCO BRASCAN S/A	2.49625E+13	N	 n 	
FLAM15    	FINASA LEASING ARREND MERCANTIL S/A	'UNI	'005	Não	Excluído	BRFNLSDBS065	CVM/SRE/DEB-2000/007	31/03/2000			01/11/1999	01/03/2002	VENCIMENTO		01/11/1999	13/04/2000	-	AGE	18/10/1999			Nominativa	Subordinada	Simples	200	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		DI	Integrante de Juros	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		250,000	-	MES	01/09/2001		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0	-	-	-							BANCO BRADESCO S/A	ISOLDI S/A CVM		BANCO FINASA DE INVESTIMENTO S/A	4.78967E+13	N	 n 	
FLAM16    	FINASA LEASING ARREND MERCANTIL S/A	'UNI	'006	Não	Excluído	BRFNLSDBS073	CVM/SRE/DEB-2001/073	27/09/2001			01/08/2001	02/02/2004	VENCIMENTO		01/08/2001	01/10/2001	-	AGE	17/07/2001		31/08/2001	Nominativa	Subordinada	Simples	200	0,	0,	0	0	0	100	0	0	0	0	R$	1.000,000000	R$	0,000000	03/02/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			41,660	0	MES	-	-	Percentual fixo sobre o valor nominal de emissão em períodos não uniformes	0,9000	360	1	MES	01/03/2002	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO BRADESCO S/A	PLANNER CV S/A		BANCO FINASA DE INVESTIMENTO S/A	4.78967E+13	N	 n 	
FLCL16    	ENERGISA MINAS GERAIS DISTRIBUIDORA DE ENERGIA S/A	'001	'006	Não	Excluído	BRFLCLDBS063	CVM/SRE/DEB-2003/013	29/08/2003			15/07/2003	15/07/2006	VENCIMENTO		15/07/2003	23/10/2003	-	AGE	15/05/2003	RCA	10/07/2003	Escritural	Flutuante	Simples	110	0	0	0	0	35	0	0	0	0	0	R$	1.000.000,000000	R$	0,000000	18/07/2006	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			33,333	1	MES	15/01/2004	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	45,000	252	1	MES	15/01/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	1.95276E+13	N	 n 	
FLCL26    	ENERGISA MINAS GERAIS DISTRIBUIDORA DE ENERGIA S/A	'002	'006	Não	Excluído	BRFLCLDBS071	CVM/SRE/DEB-2003/014	29/08/2003			15/07/2003	15/01/2008	CANCELAMENTO	24/07/2006	15/07/2003	23/10/2003	-	AGE	15/05/2003	RCA	10/07/2003	Escritural	Flutuante	Simples	20	0,	0,	0	0	4	0	0	0	0	0	R$	1.000.000,000000	R$	0,000000	21/07/2006	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			20,833	1	MES	15/01/2004	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	45,000	252	1	MES	15/01/2004	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	1.95276E+13	N	 n 	
FNST11    	FINAUSTRIA ARREND. MERCANTIL S. A.	'UNI	'001	Sim	Excluído	BRFNSTDBS019	CVM/SRE/DEB-2000/042	26/12/2000			01/11/2000	01/11/2003	VENCIMENTO		01/11/2000	28/12/2000	-	AGE	29/09/2000	   	05/12/2000	Escritural	Subordinada	Simples	200	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	04/11/2003	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			33,330	0	MES	-	-	Percentual fixo sobre o valor nominal de emissão em períodos não uniformes	0,6000	360	1	MES	01/06/2001	Comercial	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	4.71789E+13	N	 n 	
GGBR13    	GERDAU S/A	'UNI	'013	Não	Excluído	BRGGBRDBS037	CVM/SRE/DEB-2002/016	27/05/2002			01/11/2001	01/11/2008	CANCELAMENTO	20/06/2006	01/11/2005	08/08/2002	-	AGE	23/11/2001	RCA	14/03/2002	Escritural	Subordinada	Simples	30	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	03/11/2003	SEM-ÍNDICE	-	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	0,006750% DA REC. LIQUIDA DA ANCAR EMPREEND. COM. 							ITAU UNIBANCO S.A.	ABILIO MACHADO NETO	ITAU UNIBANCO S/A	BANCO CITIBANK S/A	3.36115E+13	N	 n 	
IDBR12    	INDUSTRIAL DO BRASIL ARREN.MERCANTIL S/A	'UNI	'002	Não	Excluído	BRIDBRDBS022	CVM/SRE/DEB-2000/029	16/10/2000			02/05/2000	02/05/2003	VENCIMENTO		02/05/2002	20/10/2000	-	AGE	21/03/2000		06/04/2000	Escritural	Subordinada	Simples	4	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	05/05/2003	DI	Integrante de Juros	Padrão - SND	0	DU	0	107,00	0,000	-			0,0000	0	-	-	-	-	0,0000	0	12	MES	02/05/2003	-	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							BANCO INDUSTRIAL DO BRASIL S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO BRADESCO S/A	1.00364E+12	N	 n 	
ILAM10    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'UNI	'010	Não	Excluído	BRCILSDBS0C0	CVM/SRE/DEB-2005/016	13/04/2005	CVM/SRE/PRO-2005/001	14/01/2005	01/02/2005	01/02/2008	VENCIMENTO		01/02/2005	19/04/2005	-	RCA	28/02/2005	RCA	28/03/2005	Escritural	Subordinada	Simples	1.000.000	200	150	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	06/02/2008	DI	Integrante de Juros	Padrão - SND	0	DU	   	102,40	0,000	-			0,0000	0	-	-	-	-	0,0000	0	6	MES	01/08/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAM17    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'UNI	'007	Não	Excluído	BRCILSDBS062	CVM/SRE/DEB-2001/082	07/12/2001			01/09/2001	01/09/2008	VENCIMENTO	03/09/2008	01/09/2001	11/12/2001	-	AGE	03/10/2001	AGE	26/11/2001	Escritural	Subordinada	Simples	600	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/09/2008	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			0,0000	0	-	-	-	-	0,7500	252	6	MES	01/03/2002	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SIMPLIFIC PAVARINI DTVM LTDA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAM18    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'001	'008	Não	Registrado	BRCILSDBS070	CVM/SRE/DEB-2002/042	10/12/2002			01/11/2002	01/03/2035	 - - - - - - 		01/11/2012	-	-	RCA	18/10/2002			Escritural	Subordinada	Simples	500	0	0	187.391	312.609	0	0	0,	0	0,	0	R$	1.000,000000	R$	1.000,000000	20/07/2016	DI	Integrante de Juros	Não Padrão - SND		-	   	0,00	0,000	-	-		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAM28    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'002	'008	Não	Registrado	BRCILSDBS088	CVM/SRE/DEB-2002/043	10/12/2002			01/11/2002	01/03/2035	 - - - - - - 		01/11/2012	-	01/11/2017	RCA	18/10/2002			Escritural	Subordinada	Simples	15.000.000	0	0	1.364.679	1.337.886	0	0,	0,	0	0,	0	R$	100,000,000	R$	100,000,000	20/07/2016	DI	Integrante de Juros	Não Padrão - SND		-	   	0,00	0,000	-	-		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMA8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'003	'008	Não	Excluído	BRCILSDBS096	CVM/SRE/DEB-2002/044	10/12/2002			01/11/2002	01/11/2022	CANCELAMENTO	04/09/2003	01/11/2002	11/12/2002	-	RCA	18/10/2002			Escritural	Subordinada	Simples	90.000.000	0,	0,	0	0	0	0	0	0	0	0	R$	10,000,000	R$	0,000000	28/10/2002	DI	Integrante de Juros	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMA9    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'001	'009	Não	Registrado	BRCILSDBS0A4	CVM/SRE/DEB-2005/001	14/01/2005	CVM/SRE/PRO-2005/001	14/01/2005	01/10/2004	01/03/2035	 - - - - - - 		01/10/2009	-	-	RCA	08/12/2004			Escritural	Subordinada	Simples	70.000.000	0	0	64.011.740	5.988.260	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMB8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'003	'008	Não	Excluído	BRCILSDBS096	CVM/SRE/DEB-2002/044	10/12/2002			01/11/2002	01/11/2022	CANCELAMENTO	04/09/2003	01/11/2002	11/12/2002	-	RCA	18/10/2002			Escritural	Subordinada	Simples	90.000.000	0,	0,	0	0	0	0	0	0	0	0	R$	10,000,000	R$	0,000000	28/10/2002	DI	Integrante de Juros	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMB9    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'001	'009	Não	Registrado	BRCILSDBS0A4	CVM/SRE/DEB-2005/001	14/01/2005	CVM/SRE/PRO-2005/001	14/01/2005	01/10/2004	01/03/2035	 - - - - - - 		01/10/2009	-	-	RCA	08/12/2004			Escritural	Subordinada	Simples	70.000.000	0	0	63.573.100	6.426.900	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMC8    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'003	'008	Não	Excluído	BRCILSDBS096	CVM/SRE/DEB-2002/044	10/12/2002			01/11/2002	01/11/2022	CANCELAMENTO	04/09/2003	01/11/2002	11/12/2002	-	RCA	18/10/2002			Escritural	Subordinada	Simples	20.000.000	0,	0,	0	0	0	0	0	0	0	0	R$	10,000,000	R$	0,000000	28/10/2002	DI	Integrante de Juros	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	SLW CVC LTDA.	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMC9    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'001	'009	Não	Registrado	BRCILSDBS0A4	CVM/SRE/DEB-2005/001	14/01/2005	CVM/SRE/PRO-2005/001	14/01/2005	01/10/2004	01/03/2035	 - - - - - - 		01/10/2009	-	-	RCA	08/12/2004			Escritural	Subordinada	Simples	60.000.000	0	0	43.760.490	16.239.510	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMD9    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'002	'009	Não	Registrado	BRCILSDBS0B2	CVM/SRE/DEB-2005/002	14/01/2005	CVM/SRE/PRO-2005/001	14/01/2005	01/10/2004	01/03/2035	 - - - - - - 		01/10/2009	-	-	RCA	08/12/2004			Escritural	Subordinada	Simples	70.000.000	0	0	52.041.961	17.958.039	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAME9    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'002	'009	Não	Registrado	BRCILSDBS0B2	CVM/SRE/DEB-2005/002	14/01/2005	CVM/SRE/PRO-2005/001	14/01/2005	01/10/2004	01/03/2035	 - - - - - - 		01/10/2009	-	-	RCA	08/12/2004			Escritural	Subordinada	Simples	70.000.000	0	0	66.300.000	3.700.000	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
ILAMF9    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'002	'009	Não	Registrado	BRCILSDBS0B2	CVM/SRE/DEB-2005/002	14/01/2005	CVM/SRE/PRO-2005/001	14/01/2005	01/10/2004	01/03/2035	 - - - - - - 		01/10/2009	-	-	RCA	08/12/2004			Escritural	Subordinada	Simples	60.000.000	0	0	51.555.000	8.445.000	0	0	0,	0	0,	0	R$	10,000,000	R$	10,000,000	20/07/2016	DI	Integrante de Juros	Padrão - SND		-	   	100,00	0,000	-			-	-	-	-	-	-	0,0000	0,	0,	-	01/03/2035	-	Linear	0,0000	0	0,	0 0	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	ITAU UNIBANCO S.A.	6.56543E+13	N	 n 	
INHA11    	GAFISA S/A	'UNI	'001	Sim	Excluído	BRINHADBS016	CVM/SRE/DEB-2001/021	19/04/2001			15/02/2001	15/02/2004	VENCIMENTO		15/02/2003	23/04/2001	-	AGE	08/01/2001	   		Escritural	Flutuante	Simples	5	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	17/02/2004	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	33,000	252	12	MES	15/02/2004	Civil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	1.54583E+12	N	 n 	
INHA12    	GAFISA S/A	'UNI	'002	Não	Excluído	BRGFSADBS005	CVM/SRE/DEB-2005/021	29/04/2005	CVM/SRE/PRO-2005/008	29/04/2005	01/03/2005	01/03/2009	RESGATE TOTAL ANTECIPADO	05/10/2006	01/03/2005	04/05/2005	-	AGE	01/03/2005	AGE	20/04/2005	Escritural	Quirografária	Simples	6.4	0	0	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	06/10/2006	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			41,666	1	MES	01/04/2007	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	28,500	252	6	MES	01/09/2005	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	1.54583E+12	N	 n 	
INHA13    	GAFISA S/A	'UNI	'003	Não	Excluído	BRGFSADBS013	CVM/SRE/DEB-2005/059	26/12/2005	CVM/SRE/PRO-2005/008	29/04/2005	01/12/2005	01/12/2010	RESGATE TOTAL ANTECIPADO	06/12/2006	01/12/2005	27/12/2005	-	AGE	28/11/2005	RCA	16/12/2005	Escritural	Quirografária	Simples	10	0	1.231	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	07/12/2006	DI	Integrante de Juros	Padrão - SND	0	DU	   	100,00	0,000	-			33,333	1	MES	01/07/2008	-	Percentual fixo sobre o valor nominal de emissão em períodos uniformes	20,000	252	6	MES	01/06/2006	Útil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PENTAGONO S/A DTVM	ITAU UNIBANCO S/A	ITAU UNIBANCO S.A.	1.54583E+12	N	 n 	
INPR14    	INEPAR S/A - INDUSTRIA E CONSTRUCOES	'001	'004	Não	Excluído	BRINEPDBO028	CVM/SRE/DCA-2001/001	23/04/2001			01/02/2001	02/05/2013	VENCIMENTO		02/05/2012	-	-	AGE	12/01/2001	AGE	23/03/2001	Escritural	Subordinada	Conversível	135	0,	0,	0	0	0	119.19	0	0	0	0	R$	1.000,000000	R$	1.000,000000	02/05/2013	INPC	Correção Monetária	Não Padrão - SND		-	012meses	0,00	0,000	-	8,0000% a.a 360 dias		-	-	-	-		-															0,0000	0	-	-	-							HSBC BANK BRASIL S/A - B. M.	C&D DTVM SA	HSBC CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A	BANCO FATOR S/A	7.66275E+13	N	 n 	
INPR24    	INEPAR S/A - INDUSTRIA E CONSTRUCOES	'002	'004	Não	Excluído	BRINEPDBP033	CVM/SRE/DCA-2001/002	23/04/2001			01/02/2001	01/02/2006	CANCELAMENTO	01/08/2003	02/05/2003	10/09/2001	-	AGE	12/01/2001		23/03/2001	Escritural	Subordinada	Conversível	135	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	02/07/2003	INPC	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	8,0000% a.a 360 dias		-	-	MES	02/05/2007		Percentual variável sobre o valor nominal atualizado em períodos uniformes															0,0000	0	-	-	-							HSBC BANK BRASIL S/A - B. M.	C&D DTVM SA	HSBC CCVM S/A	BANCO FATOR S/A	7.66275E+13	N	 n 	
