Empresas com Registro no SND (*)- Gerado em 20/07/2016 17:35:11																																																																																										
																																																																																										
Código do Ativo	Empresa        	Série	Emissão	IPO	Situação	ISIN	Registro CVM da Emissão	Data de Registro CVM da Emissão	Registro CVM do Programa	Data de Registro CVM do Programa	Data de Emissão	 Data de Vencimento	Motivo de Saída 	Data de Saída / Novo Vencimento	 Data do Início da Rentabilidade	Data do Início da Distribuição	Data da Próxima Repactuação	Ato Societário (1)	Data do Ato (1)	Ato Societário (2)	Data do Ato (2)	Forma	Garantia/Espécie	Classe	Quantidade Emitida	Artigo 14º	Artigo 24º	Quantidade em Mercado	Quantidade em Tesouraria	Quantidade Resgatada	Quantidade  Cancelada	Quantidade Convertida no SND	Quantidade Convertida fora do SND	Quantidade Permutada no SND	Quantidade Permutada fora do SND	Unidade Monetária	Valor Nominal na Emissão	Unidade Monetária	Valor Nominal Atual	Data Últ. VNA	Índice	Tipo	Critério de Cálculo	Dia de Referência para Índice de Preços	Critério para Índice	Corrige a cada	Percentual Multiplicador/Rentabilidade	Limite da TJLP	Tipo de Tratamento do Limite da TJLP	Juros Critério Antigo do SND	Prêmios Critério Antigo do SND	Amortização - Taxa	Amortização - Cada	Amortização - Unidade	Amortização - Carência	Amortização - Critério	Tipo de Amortização	Juros Critério Novo - Taxa	Juros Critério Novo - Prazo	Juros Critério Novo - Cada	Juros Critério Novo - Unidade	Juros Critério Novo - Carência	Juros Critério Novo - Critério	Juros Critério Novo - Tipo	Prêmio Critério Novo - Taxa	Prêmio Critério Novo - Prazo	Prêmio Critério Novo - Cada	Prêmio Critério Novo - Unidade	Prêmio Critério Novo - Carência	Prêmio Critério Novo - Critério	Prêmio Critério Novo - Tipo	Participação - Taxa	Participação - Cada	Participação - Unidade	Participação - Carência	Participação - Descrição	Rating1	Agência Classificadora	Rating2	Agência Classificadora	Rating3	Agência Classificadora	Banco Mandatário	Agente Fiduciário	Instituição Depositária	Coordenador Líder	CNPJ	Deb. Incent. (Lei 12.431)	Escritura Padronizada	Resgate Antecipado
IOCH34    	IOCHPE-MAXION S/A	'003	'004	Não	Excluído	BRMYPKDBO032	SEP/GER/DCA - 98/034	16/10/1998			01/05/1998	25/03/1999	CONVERSÃO	09/12/1998	01/05/1998	-	-	AGE	08/07/1998			Escritural	Flutuante	Conversível	166.666	0,	0,	0	0	0	0	0	0	0	0	R$	180,000,000	R$	0,000000		INPC	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	1,0000% a.a 360 dias		30,000	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO BRADESCO S/A	6.11561E+13	N	 n 	
IOCH44    	IOCHPE-MAXION S/A	'004	'004	Não	Excluído	BRMYPKDBM028	SEP/GER/DCA - 98/035	16/10/1998			01/05/1998	25/03/1999	RESGATE TOTAL ANTECIPADO	07/01/2005	01/05/1998	20/10/1998	-	AGE	08/07/1998	AGE	25/09/1998	Escritural	Flutuante	Conversível	220.375	0,	0,	0	0	0	0	0	0	0	0	R$	180,000,000	R$	116,788,270	01/05/2004	INPC	Correção Monetária	Não Padrão - SND	0	DC	012meses	0,00	0,000	-	10,0000% a.a 360 dias		-	-	MES	01/05/2003		Percentual variável sobre o valor nominal atualizado em períodos uniformes															0,0000	0	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO BRADESCO S/A	6.11561E+13	N	 n 	
IOCH54    	IOCHPE-MAXION S/A	'005	'004	Não	Excluído	BRMYPKDBP039	SEP/GER/DCA - 98/036	16/10/1998			01/05/1998	25/03/1999	CONVERSÃO	09/12/1998	01/05/1998	-	-	AGE	08/07/1998			Escritural	Flutuante	Conversível	43.714	0,	0,	0	0	0	0	0	0	0	0	R$	180,000,000	R$	0,000000		INPC	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	10,0000% a.a 360 dias		30,000	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO BRADESCO S/A	OLIVEIRA TRUST DTVM S/A	BANCO BRADESCO S/A	BANCO BRADESCO S/A	6.11561E+13	N	 n 	
IRCM11    	MARINA DE IRACEMA PARK S/A	'UNI	'001	Não	Excluído	BRIRCMDBS013	SEP/GER/DEB - 97/061	11/06/1997			15/11/1996	15/11/2001	VENCIMENTO		15/05/2001	11/06/1997	-	AGE	25/10/1996	   		Nominativa	Subordinada	Simples	10	0	0	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		ANBID	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,1500% a.a 360 dias		-	-	-	-		-															0,0000	0	-	-	-							BCO INDUSTRIAL E COMERCIAL S/A	SLW CVC LTDA.		UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	7.3346E+12	N	 n 	
IRNT11    	ITAU RENT ADMINIST. E PARTICIPACOES S/A	'UNI	'001	Não	Excluído	BRIRNTDBS015	SEP/GER/DEB - 98/029	07/04/1998			01/12/1997	01/12/2005	CANCELAMENTO	11/10/2002	02/10/2002	-	-	AGE	09/01/1998		04/02/1998	Escritural	Subordinada	Simples	100	0,	0,	0	0	0	66	0	0	0	0	R$	10.000,000000	R$	0,000000	11/10/2002	SEM-ÍNDICE	-	Padrão - SND	0	DU	0	0,00	0,000	-			0,0000	0	-	-	-	-	0,0000	0	0	-	-	-	-	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	PLANNER CV S/A	ITAU UNIBANCO S/A	IBT BANCO DE INVESTIMENTO S/A	2.18013E+12	N	 n 	
ITAM11    	ITAMARATI LEASING ARREND MERCANTIL S/A	'001	'001	ND	Excluído		SEP/GER/DEB - 92/013	27/03/1992			01/02/1992	01/03/1994	VENCIMENTO		01/03/1992	-	-	AGE	30/01/1992			Nominativa	Subordinada	Simples	100	0,	0,	0	0	0	0	0	0	0	0	Cr$	100.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 16,00 %  a.a. - 	-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO BCN S/A                           	JOHN MURRAY SUPLICY		BANCO ITAMARATI S/A	6.03331E+13	N	 n 	
ITAM12    	ITAMARATI LEASING ARREND MERCANTIL S/A	'001	'002	ND	Excluído	BRIAMSDBS023	SEP/GER/DEB - 93/100	27/10/1993			01/10/1993	01/10/2003	CANCELAMENTO	01/04/1997	01/04/1996	-	-	AGE	23/09/1993			Nominativa	Subordinada	Simples	1.300.000	0,	0,	0	0	0	0	0	0	0	0	CR$	10.000,000000	R$	0,000000		TR	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 		-	-	-	-		-															0,0000	0,	-	-	-							BANCO BCN S/A                           	OLIVEIRA TRUST DTVM S/A		BANCO ITAMARATI S/A	6.03331E+13	N	 n 	
ITAM13    	ITAMARATI LEASING ARREND MERCANTIL S/A	'UNI	'003	ND	Excluído	BRIAMSDBS031	SEP/GER/DEB - 94/051	31/10/1994			04/10/1994	04/10/2004	CANCELAMENTO	18/02/2004	04/10/1994	01/11/1994	-	AGE	29/09/1994			Nominativa	Subordinada	Simples	100	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	18/02/2004	SEM-ÍNDICE	-	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															300,000	12	MES	30/04/1995	RESULTADO DO EXERCICIO SOCIAL							BANCO BCN S/A                           	RUY BATISTA PEREIRA FILHO		BANCO ITAMARATI S/A	6.03331E+13	N	 n 	
ITAM14    	ITAMARATI LEASING ARREND MERCANTIL S/A	'UNI	'004	ND	Excluído	BRIAMSDBS049	SEP/GER/DEB - 95/023	17/05/1995			02/05/1995	02/05/2005	CANCELAMENTO	18/02/2004	02/05/1995	-	-	AGE	04/05/1995			Nominativa	Subordinada	Simples	50	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	18/02/2004	SEM-ÍNDICE	-	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															200,000	12	MES	30/04/1996	RESULTADO DO EXERCICIO SOCIAL							BANCO BCN S/A                           	JOSE EDUARDO MENDES GONCALVES		BANCO ITAMARATI S/A	6.03331E+13	N	 n 	
ITAM15    	ITAMARATI LEASING ARREND MERCANTIL S/A	'001	'005	ND	Excluído	BRIAMSDBS056	SEP/GER/DEB - 96/067	03/07/1996			01/06/1996	01/06/2006	CANCELAMENTO	18/02/2004	01/06/1996	-	-	AGE	28/05/1996			Nominativa	Subordinada	Simples	60	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	18/02/2004	SEM-ÍNDICE	-	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															100,000	0	Mês	-	PARTICIPACAO NO RESULTADO LIQUIDO PG. ANUALMENTE  							BANCO BCN S/A                           	PEDRO LUIZ MONACO LABATE		BANCO ITAMARATI S/A	6.03331E+13	N	 n 	
ITAM21    	ITAMARATI LEASING ARREND MERCANTIL S/A	'002	'001	ND	Excluído	BRIAMSDBS015	SEP/GER/DEB - 92/014	27/03/1992			01/02/1992	01/03/1995	CANCELAMENTO	06/01/1997	01/02/1996	-	-	AGE	30/01/1992			Nominativa	Subordinada	Simples	100	0,	0,	0	0	0	0	0	0	0	0	Cr$	100.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 6,00 %  a.a. - 	-	-	-	-		-															0,0000	0,	-	-	-							BANCO BCN S/A                           	JOHN MURRAY SUPLICY		BANCO ITAMARATI S/A	6.03331E+13	N	 n 	
ITGR11    	INTERAGRO S/A ALIMENTOS	'001	'001	Não	Excluído	BRITGRDBO018	SEP/GER/DEB - 97/005	12/03/1997			01/12/1996	01/12/2001	CANCELAMENTO	20/11/1997	01/08/1997	-	-	AGE	16/12/1996			Nominativa	Subordinada	Conversível	400	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000		ANBID	Integrante de Juros	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,2000% a.a 360 dias		-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO BANESTADO  S/A                    	C&D DTVM SA		BANESTADO CVM S/A	8.02468E+13	N	 n 	
IVIL16    	INDUSTRIAS VILLARES S/A	'001	'006	ND	Excluído	0	SEP/GER/DEB - 90/045	14/09/1990			01/06/1990	01/06/1996	VENCIMENTO		01/01/1996	-	-	AGE	16/07/1990	   		Nominativa	Flutuante	Simples	35	0	0	0	0	0	0	0	0	0	0	Cr$	43.979,300000	R$	0,000000		TR-REAL	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,6000% a.a 360 dias		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	RICARDO TEIXEIRA DE CARVALHO SOUZA		ITAU UNIBANCO S.A.	6.14608E+13	N	 n 	
IVIL17    	INDUSTRIAS VILLARES S/A	'001	'007	ND	Excluído		SEP/GER/DEB - 93/012	09/06/1993			01/03/1993	01/03/1996	VENCIMENTO		01/03/1995	-	-	AGE	06/04/1993			Escritural	Quirografária	Simples	110	0,	0,	0	0	0	0	0	0	0	0	Cr$	1.500.000.000,000000	R$	0,000000		US$ COMERCIAL	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	10,0000% a.a 360 dias		-	-	-	-		-															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	APORTE DTVM LTDA.		ITAU UNIBANCO S.A.	6.14608E+13	N	 n 	
IVSC11    	SANTA CATARINA PARTICIPACAO E INVEST S/A	'UNI	'001	ND	Excluído	BRIVSCDBS012	SEP/GER/DEB - 95/107	14/12/1995			01/11/1995	Indeterminado	VENCIMENTO ANTECIPADO		01/11/1995	15/12/1995	-	AGE	01/11/1995			Nominativa	Subordinada	Simples	10	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	10/10/2003	TJLP	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							BANCO DO EST DE SANTA CATARINA S/A	PLANNER CV S/A		BANCO BRADESCO S/A	8.97864E+11	N	 n 	
IVTM11    	INVESTMOBILE S/A                                  	'UNI	'001	Sim	Excluído	BRIVTMDBS019	CVM/SRE/DEB - 99/027	04/02/1999			01/12/1998	01/03/2002	CANCELAMENTO	30/08/2002	01/12/1998	-	-	AGE	08/12/1998		18/01/1999	Escritural	Subordinada	Simples	22	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000	01/08/2002	IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	12	MES	01/03/2000	RES. EXERCICIO ANTES DO IR E PROVISÃO PARA IMPOSTO							HSBC BANK BRASIL S/A - B. M.	OMAR CAMARGO CCV LTDA.	HSBC CCVM S/A	J. MALUCELLI CCV LTDA.	2.86939E+12	N	 n 	
JACL12    	JARI CELULOSE S/A	'001	'002	ND	Excluído	BRJARIDBS013	SEP/GER/DEB - 96/048	30/04/1996			01/02/1995	15/01/2000	CANCELAMENTO	22/05/1997	01/02/1995	-	-	AGE	10/07/1995			Nominativa	Real	Simples	4.024	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000		TJLP	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	3,0000% a.a 360 dias		-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO OMEGA S/A	LUIZ LEONARDO CANTIDIANO		BANCO WARBURG DILLON READ S/A	4.81573E+12	N	 n 	
JARI11    	JARI CELULOSE S/A	'001	'001	ND	Excluído	BRJARIDBP019	SEP/GER/DCA - 94/001	27/04/1994			01/12/1993	30/11/2003	CANCELAMENTO	18/06/2001	30/06/1997	23/05/1994	-	AGE	25/11/1993			Escritural	Subordinada	Conversível	144	0,	0,	0	0	0	0	0	0	0	0	CR$	22.576.500,000000	R$	0,000000		SEM-ÍNDICE	-	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	-	-	-							UNIBANCO UNIAO DE BCOS BRASILEIROS S/A	OLIVEIRA TRUST DTVM S/A		ITAU UNIBANCO S.A.	4.81573E+12	N	 n 	
JOPA12    	JOSAPAR - JOAQUIM OLIVEIRA S/A PARTICIPACOES      	'001	'002	ND	Excluído		SEP/GER/DCA - 90/012	11/10/1990			01/07/1990	01/07/2000	CANCELAMENTO	12/06/1995	02/08/1994	-	-	AGE	09/07/1990			Escritural	Real	Conversível	15.46	0,	0,	0	0	0	0	0	0	0	0	Cr$	48.205,700000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 5,00 %  a.a. - 	-	-	-	-		-															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	PLANNER-SANVEST TRUSTEE DTVM LTDA.		BANCO CREFISUL S/A	8.74566E+13	N	 n 	
JOPA13    	JOSAPAR - JOAQUIM OLIVEIRA S/A PARTICIPACOES      	'001	'003	ND	Excluído	BRJOPADBP011	SEP/GER/DCA - 95/020	22/08/1995			01/06/1995	01/06/2000	VENCIMENTO		01/06/1995	-	-	AGE	12/06/1995			Escritural	Real	Conversível	1.8	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias		-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	JOAO ELIAS MOKDECI	ITAU UNIBANCO S/A	BB DTVM S/A	8.74566E+13	N	 n 	
JOPA22    	JOSAPAR - JOAQUIM OLIVEIRA S/A PARTICIPACOES      	'002	'002	ND	Excluído		SEP/GER/DCA - 90/013	11/10/1990			01/07/1990	01/07/2000	CANCELAMENTO	12/06/1995	02/08/1994	-	-	AGE	09/07/1990			Escritural	Flutuante	Conversível	10.305	0,	0,	0	0	0	0	0	0	0	0	Cr$	48.205,700000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 3,50 %  a.a. - 	-	-	-	-		-															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	PLANNER-SANVEST TRUSTEE DTVM LTDA.		BANCO CREFISUL S/A	8.74566E+13	N	 n 	
KEPL12    	KEPLER WEBER S/A	'001	'002	ND	Excluído	BRKEPLDBS011	SEP/GER/DEB - 90/046	18/09/1990			01/04/1990	01/04/2000	RESGATE TOTAL ANTECIPADO	17/06/1999	01/05/1999	-	-	AGE	05/05/1990			Nominativa	Subordinada	Simples	13	0,	0,	0	0	0	0	0	0	0	0	Cr$	41.734,000000	R$	0,000000		ANBID	Integrante de Juros	Não Padrão - SND	0	DC	0	0,00	0,000	-	1,3000% a.a 360 dias		-	-	-	-		-															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	HAMILTON REY ALENCASTRO		ITAU UNIBANCO S.A.	9.19831E+13	N	 n 	
KEPL13    	KEPLER WEBER S/A	'001	'003	ND	Excluído	BRKEPLDBO010	SEP/GER/DCA - 96/008	28/05/1996			11/03/1996	11/03/2001	CONVERSÃO	23/09/1996	11/03/1996	-	-	AGE	13/03/1996			Escritural	Flutuante	Conversível	12.5	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		INPC	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias		30,000	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	BB DTVM S/A	9.19831E+13	N	 n 	
KEPL14    	KEPLER WEBER S/A	'UNI	'004	Não	Excluído	BRKEPLDBS029	CVM/SRE/DEB - 99/043	01/06/1999			17/05/1999	15/09/2006	CANCELAMENTO	29/12/2005	15/09/2000	02/06/1999	-	AGE	05/04/1999	   		Nominativa	Subordinada	Simples	5.63	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	4.161,600000	29/12/2005	SEM-ÍNDICE	-	Não Padrão - SND	0	DU	0	0,00	0,000	-	0,0000% 000		-	-	MES	15/09/2001		Percentual variável sobre o valor nominal de emissão em períodos uniformes															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	BB BCO DE INVESTIMENTO S/A	9.19831E+13	N	 n 	
KEPL23    	KEPLER WEBER S/A	'002	'003	ND	Excluído	BRKEPLDBP017	SEP/GER/DCA - 96/009	28/05/1996			11/03/1996	11/03/2001	CONVERSÃO	23/09/1996	11/03/1996	-	-	AGE	13/03/1996			Escritural	Flutuante	Conversível	12.5	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		INPC	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias		30,000	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A		BB DTVM S/A	9.19831E+13	N	 n 	
KLAB13    	KLABIN S/A	'UNI	'003	Não	Excluído	BRKLBNDBS012	CVM/SRE/DEB - 99/063	09/11/1999			01/11/1999	01/11/2004	CANCELAMENTO	08/12/2003	03/11/2003	11/11/1999	-	AGE	27/09/1999		20/10/1999	Escritural	Quirografária	Simples	15	0,	0,	0	0	0	0	0	0	0	0	R$	10.000,000000	R$	0,000000	08/12/2003	DI	Integrante de Juros	Padrão - SND	0	DU	0	100,00	0,000	-			0,0000	0	-	-	-	-	45,000	252	6	MES	02/05/2003	Civil	Exponencial	0,0000	0	0,	-	-	-	-	0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM S/A	ITAU UNIBANCO S/A	BANCO J.P. MORGAN S/A	8.96375E+13	N	 n 	
LAGO11    	PORTHAL DO LAGO S/A                               	'001	'001	ND	Excluído	BRLAGODBS010	SEP/GER/DEB - 96/108	23/09/1996			01/09/1996	01/09/1999	VENCIMENTO	01/08/2001	01/09/1996	24/09/1996	-	AGE	08/08/1996			Nominativa	Subordinada	Simples	6.6	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	Ano	-	REC. DA VENDA DO EMPREENDIMENTO PORTAL DO LAGO							BANCO BANESTADO  S/A                    	OMAR CAMARGO CCV LTDA.		BANESTADO CVM S/A	1.37663E+12	N	 n 	
LAGO21    	PORTHAL DO LAGO S/A                               	'002	'001	ND	Excluído	BRLAGODBS028	SEP/GER/DEB - 96/109	23/09/1996			01/09/1996	01/03/2000	VENCIMENTO	01/08/2001	01/09/1996	24/09/1996	-	AGE	08/08/1996			Nominativa	Subordinada	Simples	2.7	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	Ano	-	REC. DA VENDA DO EMPREENDIMENTO PORTAL DO LAGO							BANCO BANESTADO  S/A                    	OMAR CAMARGO CCV LTDA.		BANESTADO CVM S/A	1.37663E+12	N	 n 	
LAGO31    	PORTHAL DO LAGO S/A                               	'003	'001	ND	Excluído	BRLAGODBS036	SEP/GER/DEB - 96/110	23/09/1996			01/09/1996	01/09/2000	VENCIMENTO	30/08/2001	01/09/1996	24/09/1996	-	AGE	08/08/1996			Nominativa	Subordinada	Simples	2.7	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,0000% 000		-	-	-	-		-															0,0000	0	Ano	-	REC. DA VENDA DO EMPREENDIMENTO PORTAL DO LAGO							BANCO BANESTADO  S/A                    	OMAR CAMARGO CCV LTDA.		BANESTADO CVM S/A	1.37663E+12	N	 n 	
LBAM13    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'001	'003	ND	Registrado	BRLSBTDBS012	SEP/GER/DEB - 90/023	13/03/1990			05/03/1990	05/03/2080	 - - - - - - 		05/01/2000	-	-	AGE	05/01/1990			Nominativa	Subordinada	Simples	120	0,	0,	0	0	0	0	0,	0	0,	0	NCz$	3.104,550000	R$	157,009,961	20/07/2016	TR	Correção Monetária	Não Padrão - SND		-	   	0,00	0,000	-	-		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	ARTHUR BRANDI SOBRINHO	ITAU CV S/A	ITAUBANK DTVM S/A	6.56543E+13	N	 n 	
LBAM14    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'ÚNI	'004	ND	Registrado	BRLSBTDBS038	SEP/GER/DEB - 96/120	09/10/1996			01/08/1996	01/03/2035	 - - - - - - 		17/12/2008	-	-	AGE	21/08/1996			Nominativa	Subordinada	Simples	200	0,	0,	91.106	108.894	0	0	0,	0	0,	0	R$	1.000,000000	R$	2.803,134654	20/07/2016	DI	Integrante de Juros	Não Padrão - SND		-	   	0,00	0,000	-	-		-	-	-	-		-															0,0000	0	-	-	-							ITAU UNIBANCO S.A.	OLIVEIRA TRUST DTVM SA	ITAU CV S/A	BANCO ITAUBANK S.A.	6.56543E+13	N	 n 	
LBAM23    	DIBENS LEASING S/A ARRENDAMENTO MERCANTIL	'002	'003	ND	Excluído	BRLSBTDBS020	SEP/GER/DEB - 91/026	02/08/1991			16/10/1990	16/10/2080	VENCIMENTO	01/12/2000	09/08/1995	-	-	AGE	15/10/1990			Nominativa	Subordinada	Simples	620	0,	0,	0	0	0	0	0	0	0	0	Cr$	6.996,340000	R$	0,000000		SEM-ÍNDICE	-	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 19,00 %  a.a. - 	-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							ITAU UNIBANCO S.A.	ARTHUR BRANDI SOBRINHO		ITAUBANK DTVM S/A	6.56543E+13	N	 n 	
LBMC11    	LEASING BMC S/A  ARREND MERCANTIL	'001	'001	ND	Excluído		SEP/GER/DEB - 91/043	17/10/1991			01/08/1991	01/12/1993	VENCIMENTO		01/11/1991	-	-	AGE	23/08/1991			Nominativa	Subordinada	Simples	700	0,	0,	0	0	0	0	0	0	0	0	Cr$	1.000.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 16,00 %  a.a. - 	-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO BMC S/A	MARCO AURÉLIO MACHADO CARDOSO		BANCO BMC DE INV S/A	3.12082E+12	N	 n 	
LBMC12    	LEASING BMC S/A  ARREND MERCANTIL	'001	'002	ND	Excluído	BRLBMCDBS011	SEP/GER/DEB - 95/079	18/09/1995			01/06/1995	01/12/1997	VENCIMENTO		01/06/1995	-	-	AGE	26/06/1995			Nominativa	Subordinada	Simples	40	0,	0,	0	0	0	0	0	0	0	0	R$	1.000,000000	R$	0,000000		TR	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 6,00 %  a.a. - 	-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO BMC S/A	OLIVEIRA TRUST DTVM S/A		BANCO ITAMARATI S/A	3.12082E+12	N	 n 	
LBMC21    	LEASING BMC S/A  ARREND MERCANTIL	'002	'001	ND	Excluído		SEP/GER/DEB - 92/007	13/02/1992			01/08/1991	01/03/1994	VENCIMENTO		01/04/1992	-	-	AGE	23/08/1991			Nominativa	Subordinada	Simples	5	0,	0,	0	0	0	0	0	0	0	0	Cr$	1.000.000,000000	R$	0,000000		IGP-M	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	12,0000% a.a 360 dias	SEM ÍNDICE + 16,00 %  a.a. - 	-	-	-	-		Percentual fixo sobre o valor nominal atualizado em períodos uniformes															0,0000	0,	-	-	-							BANCO BMC S/A	MARCO AURÉLIO MACHADO CARDOSO		BANCO BMC DE INV S/A	3.12082E+12	N	 n 	
LCSA11    	PARMALAT BRASIL S/A IND. DE ALIMENTOS	'001	'001	ND	Excluído	BRLCSADBS010	SEP/GER/DEB - 90/032	10/07/1990			01/04/1990	01/04/1998	CANCELAMENTO	11/10/1995	01/10/1993	-	-	AGE	26/04/1990			Escritural	Flutuante	Simples	6.3	0,	0,	0	0	0	0	0	0	0	0	Cr$	50.000,000000	R$	0,000000		TR	Correção Monetária	Não Padrão - SND	0	DC	0	0,00	0,000	-	0,8000% a.a 360 dias	IGP-M + 17,50 %  a.a. - 	-	-	-	-		-															0,0000	0,	-	-	-							HSBC BANK BRASIL S/A - B. M.	SLW CVC LTDA.		BANCO NACIONAL S/A	8.99409E+13	N	 n 	
